10.101003 -9.6181754e-06 -1.4134144e-07 -1.4666533e-06 1.3253118e-06 -1.3253118e-06 -1.4666533e-06
10.106122 -9.6081332e-06 -1.4106101e-07 -1.4649488e-06 1.3238878e-06 -1.3238878e-06 -1.4649488e-06
10.111241 -9.5981064e-06 -1.4078108e-07 -1.463247e-06 1.3224659e-06 -1.3224659e-06 -1.463247e-06
10.11636 -9.588095e-06 -1.4050165e-07 -1.4615479e-06 1.3210463e-06 -1.3210463e-06 -1.4615479e-06
10.121479 -9.5780989e-06 -1.4022271e-07 -1.4598516e-06 1.3196289e-06 -1.3196289e-06 -1.4598516e-06
10.126599 -9.5681181e-06 -1.3994426e-07 -1.4581579e-06 1.3182136e-06 -1.3182136e-06 -1.4581579e-06
10.131718 -9.5581526e-06 -1.396663e-07 -1.4564668e-06 1.3168005e-06 -1.3168005e-06 -1.4564668e-06
10.136837 -9.5482023e-06 -1.3938883e-07 -1.4547785e-06 1.3153897e-06 -1.3153897e-06 -1.4547785e-06
10.141956 -9.5382673e-06 -1.3911184e-07 -1.4530928e-06 1.313981e-06 -1.313981e-06 -1.4530928e-06
10.147075 -9.5283475e-06 -1.3883535e-07 -1.4514098e-06 1.3125745e-06 -1.3125745e-06 -1.4514098e-06
10.152194 -9.5184429e-06 -1.3855934e-07 -1.4497295e-06 1.3111701e-06 -1.3111701e-06 -1.4497295e-06
10.157313 -9.5085533e-06 -1.3828382e-07 -1.4480518e-06 1.309768e-06 -1.309768e-06 -1.4480518e-06
10.162432 -9.4986789e-06 -1.3800879e-07 -1.4463767e-06 1.308368e-06 -1.308368e-06 -1.4463767e-06
10.167552 -9.4888195e-06 -1.3773423e-07 -1.4447043e-06 1.3069701e-06 -1.3069701e-06 -1.4447043e-06
10.172671 -9.4789752e-06 -1.3746016e-07 -1.4430346e-06 1.3055744e-06 -1.3055744e-06 -1.4430346e-06
10.17779 -9.4691458e-06 -1.3718657e-07 -1.4413674e-06 1.3041808e-06 -1.3041808e-06 -1.4413674e-06
10.182909 -9.4593315e-06 -1.3691347e-07 -1.4397029e-06 1.3027894e-06 -1.3027894e-06 -1.4397029e-06
10.188028 -9.449532e-06 -1.3664084e-07 -1.4380409e-06 1.3014001e-06 -1.3014001e-06 -1.4380409e-06
10.193147 -9.4397474e-06 -1.3636869e-07 -1.4363816e-06 1.3000129e-06 -1.3000129e-06 -1.4363816e-06
10.198266 -9.4299777e-06 -1.3609702e-07 -1.4347249e-06 1.2986279e-06 -1.2986279e-06 -1.4347249e-06
10.203385 -9.4202228e-06 -1.3582582e-07 -1.4330708e-06 1.2972449e-06 -1.2972449e-06 -1.4330708e-06
10.208505 -9.4104828e-06 -1.355551e-07 -1.4314192e-06 1.2958641e-06 -1.2958641e-06 -1.4314192e-06
10.213624 -9.4007575e-06 -1.3528486e-07 -1.4297703e-06 1.2944854e-06 -1.2944854e-06 -1.4297703e-06
10.218743 -9.391047e-06 -1.3501508e-07 -1.4281239e-06 1.2931089e-06 -1.2931089e-06 -1.4281239e-06
10.223862 -9.3813512e-06 -1.3474578e-07 -1.4264802e-06 1.2917344e-06 -1.2917344e-06 -1.4264802e-06
10.228981 -9.3716702e-06 -1.3447696e-07 -1.424839e-06 1.290362e-06 -1.290362e-06 -1.424839e-06
10.2341 -9.3620038e-06 -1.342086e-07 -1.4232003e-06 1.2889917e-06 -1.2889917e-06 -1.4232003e-06
10.239219 -9.3523451e-06 -1.3394427e-07 -1.4215626e-06 1.2876184e-06 -1.2876184e-06 -1.4215626e-06
10.244338 -9.3426971e-06 -1.3368251e-07 -1.4199265e-06 1.286244e-06 -1.286244e-06 -1.4199265e-06
10.249457 -9.3330637e-06 -1.3342121e-07 -1.4182929e-06 1.2848717e-06 -1.2848717e-06 -1.4182929e-06
10.254577 -9.3234448e-06 -1.3316036e-07 -1.4166619e-06 1.2835016e-06 -1.2835016e-06 -1.4166619e-06
10.259696 -9.3138405e-06 -1.3289996e-07 -1.4150335e-06 1.2821335e-06 -1.2821335e-06 -1.4150335e-06
10.264815 -9.3042507e-06 -1.3264002e-07 -1.4134075e-06 1.2807675e-06 -1.2807675e-06 -1.4134075e-06
10.269934 -9.2946754e-06 -1.3238052e-07 -1.4117842e-06 1.2794036e-06 -1.2794036e-06 -1.4117842e-06
10.275053 -9.2851146e-06 -1.3212148e-07 -1.4101633e-06 1.2780418e-06 -1.2780418e-06 -1.4101633e-06
10.280172 -9.2755682e-06 -1.3186289e-07 -1.408545e-06 1.2766821e-06 -1.2766821e-06 -1.408545e-06
10.285291 -9.2660362e-06 -1.3160475e-07 -1.4069292e-06 1.2753244e-06 -1.2753244e-06 -1.4069292e-06
10.29041 -9.2565179e-06 -1.3134736e-07 -1.4053158e-06 1.2739684e-06 -1.2739684e-06 -1.4053158e-06
10.29553 -9.2470139e-06 -1.3109046e-07 -1.4037048e-06 1.2726144e-06 -1.2726144e-06 -1.4037048e-06
10.300649 -9.2375242e-06 -1.3083401e-07 -1.4020964e-06 1.2712624e-06 -1.2712624e-06 -1.4020964e-06
10.305768 -9.2280488e-06 -1.30578e-07 -1.4004905e-06 1.2699125e-06 -1.2699125e-06 -1.4004905e-06
10.310887 -9.2185877e-06 -1.3032244e-07 -1.398887e-06 1.2685646e-06 -1.2685646e-06 -1.398887e-06
10.316006 -9.2091408e-06 -1.3006732e-07 -1.3972861e-06 1.2672188e-06 -1.2672188e-06 -1.3972861e-06
10.321125 -9.1997081e-06 -1.2981264e-07 -1.3956876e-06 1.265875e-06 -1.265875e-06 -1.3956876e-06
10.326244 -9.1902896e-06 -1.295584e-07 -1.3940916e-06 1.2645332e-06 -1.2645332e-06 -1.3940916e-06
10.331363 -9.1808852e-06 -1.293046e-07 -1.3924981e-06 1.2631935e-06 -1.2631935e-06 -1.3924981e-06
10.336482 -9.1714949e-06 -1.2905124e-07 -1.3909071e-06 1.2618559e-06 -1.2618559e-06 -1.3909071e-06
10.341602 -9.1621187e-06 -1.2879832e-07 -1.3893185e-06 1.2605202e-06 -1.2605202e-06 -1.3893185e-06
10.346721 -9.1527566e-06 -1.2854583e-07 -1.3877325e-06 1.2591866e-06 -1.2591866e-06 -1.3877325e-06
10.35184 -9.1434085e-06 -1.2829378e-07 -1.3861488e-06 1.257855e-06 -1.257855e-06 -1.3861488e-06
10.356959 -9.1340744e-06 -1.2804217e-07 -1.3845676e-06 1.2565255e-06 -1.2565255e-06 -1.3845676e-06
10.362078 -9.1247543e-06 -1.2779099e-07 -1.3829889e-06 1.2551979e-06 -1.2551979e-06 -1.3829889e-06
10.367197 -9.1154482e-06 -1.2754025e-07 -1.3814126e-06 1.2538723e-06 -1.2538723e-06 -1.3814126e-06
10.372316 -9.106156e-06 -1.2728993e-07 -1.3798387e-06 1.2525488e-06 -1.2525488e-06 -1.3798387e-06
10.377435 -9.0968776e-06 -1.2704005e-07 -1.3782673e-06 1.2512272e-06 -1.2512272e-06 -1.3782673e-06
10.382555 -9.0876132e-06 -1.267906e-07 -1.3766983e-06 1.2499077e-06 -1.2499077e-06 -1.3766983e-06
10.387674 -9.0783727e-06 -1.2654274e-07 -1.3751374e-06 1.2485946e-06 -1.2485946e-06 -1.3751374e-06
10.392793 -9.0691669e-06 -1.262977e-07 -1.3735905e-06 1.2472928e-06 -1.2472928e-06 -1.3735905e-06
10.397912 -9.0599749e-06 -1.2605308e-07 -1.372046e-06 1.245993e-06 -1.245993e-06 -1.372046e-06
10.403031 -9.0507966e-06 -1.2580888e-07 -1.3705039e-06 1.244695e-06 -1.244695e-06 -1.3705039e-06
10.40815 -9.0416319e-06 -1.255651e-07 -1.3689642e-06 1.2433991e-06 -1.2433991e-06 -1.3689642e-06
10.413269 -9.0324809e-06 -1.2532173e-07 -1.3674268e-06 1.2421051e-06 -1.2421051e-06 -1.3674268e-06
10.418388 -9.0233434e-06 -1.2507879e-07 -1.3658918e-06 1.240813e-06 -1.240813e-06 -1.3658918e-06
10.423508 -9.0142196e-06 -1.2483626e-07 -1.3643591e-06 1.2395229e-06 -1.2395229e-06 -1.3643591e-06
10.428627 -9.0051093e-06 -1.2459414e-07 -1.3628288e-06 1.2382347e-06 -1.2382347e-06 -1.3628288e-06
10.433746 -8.9960126e-06 -1.2435244e-07 -1.3613009e-06 1.2369484e-06 -1.2369484e-06 -1.3613009e-06
10.438865 -8.9869396e-06 -1.2411232e-07 -1.3597809e-06 1.2356686e-06 -1.2356686e-06 -1.3597809e-06
10.443984 -8.9778879e-06 -1.2387351e-07 -1.3582677e-06 1.2343942e-06 -1.2343942e-06 -1.3582677e-06
10.449103 -8.9688497e-06 -1.2363511e-07 -1.3567568e-06 1.2331217e-06 -1.2331217e-06 -1.3567568e-06
10.454222 -8.9598249e-06 -1.2339712e-07 -1.3552483e-06 1.2318511e-06 -1.2318511e-06 -1.3552483e-06
10.459341 -8.9508135e-06 -1.2315953e-07 -1.353742e-06 1.2305825e-06 -1.2305825e-06 -1.353742e-06
10.46446 -8.9418154e-06 -1.2292235e-07 -1.352238e-06 1.2293157e-06 -1.2293157e-06 -1.352238e-06
10.46958 -8.9328306e-06 -1.2268558e-07 -1.3507363e-06 1.2280508e-06 -1.2280508e-06 -1.3507363e-06
10.474699 -8.9238591e-06 -1.2244921e-07 -1.3492369e-06 1.2267877e-06 -1.2267877e-06 -1.3492369e-06
10.479818 -8.9149008e-06 -1.2221324e-07 -1.3477398e-06 1.2255266e-06 -1.2255266e-06 -1.3477398e-06
10.484937 -8.9059558e-06 -1.2197768e-07 -1.346245e-06 1.2242673e-06 -1.2242673e-06 -1.346245e-06
10.490056 -8.897024e-06 -1.2174251e-07 -1.3447525e-06 1.2230099e-06 -1.2230099e-06 -1.3447525e-06
10.495175 -8.8881054e-06 -1.2150775e-07 -1.3432622e-06 1.2217544e-06 -1.2217544e-06 -1.3432622e-06
10.500294 -8.8792e-06 -1.2127339e-07 -1.3417742e-06 1.2205008e-06 -1.2205008e-06 -1.3417742e-06
10.505413 -8.8703077e-06 -1.2103943e-07 -1.3402884e-06 1.219249e-06 -1.219249e-06 -1.3402884e-06
10.510533 -8.8614285e-06 -1.2080586e-07 -1.3388049e-06 1.217999e-06 -1.217999e-06 -1.3388049e-06
10.515652 -8.8525623e-06 -1.2057269e-07 -1.3373237e-06 1.216751e-06 -1.216751e-06 -1.3373237e-06
10.520771 -8.8437093e-06 -1.2033992e-07 -1.3358447e-06 1.2155047e-06 -1.2155047e-06 -1.3358447e-06
10.52589 -8.8348692e-06 -1.2010754e-07 -1.3343679e-06 1.2142604e-06 -1.2142604e-06 -1.3343679e-06
10.531009 -8.8260422e-06 -1.1987556e-07 -1.3328934e-06 1.2130178e-06 -1.2130178e-06 -1.3328934e-06
10.536128 -8.8172284e-06 -1.1964401e-07 -1.3314213e-06 1.2117772e-06 -1.2117772e-06 -1.3314213e-06
10.541247 -8.8084366e-06 -1.1941418e-07 -1.3299566e-06 1.2105424e-06 -1.2105424e-06 -1.3299566e-06
10.546366 -8.7996577e-06 -1.1918474e-07 -1.3284941e-06 1.2093093e-06 -1.2093093e-06 -1.3284941e-06
10.551485 -8.7908917e-06 -1.1895569e-07 -1.3270338e-06 1.2080781e-06 -1.2080781e-06 -1.3270338e-06
10.556605 -8.7821386e-06 -1.1872703e-07 -1.3255757e-06 1.2068487e-06 -1.2068487e-06 -1.3255757e-06
10.561724 -8.7733983e-06 -1.1849875e-07 -1.3241198e-06 1.2056211e-06 -1.2056211e-06 -1.3241198e-06
10.566843 -8.7646708e-06 -1.1827087e-07 -1.3226662e-06 1.2043953e-06 -1.2043953e-06 -1.3226662e-06
10.571962 -8.7559561e-06 -1.1804336e-07 -1.3212147e-06 1.2031713e-06 -1.2031713e-06 -1.3212147e-06
10.577081 -8.7472542e-06 -1.1781625e-07 -1.3197654e-06 1.2019492e-06 -1.2019492e-06 -1.3197654e-06
10.5822 -8.738565e-06 -1.1758951e-07 -1.3183183e-06 1.2007288e-06 -1.2007288e-06 -1.3183183e-06
10.587319 -8.7298951e-06 -1.1736414e-07 -1.3168772e-06 1.1995131e-06 -1.1995131e-06 -1.3168772e-06
10.592438 -8.7212571e-06 -1.1714194e-07 -1.3154492e-06 1.1983073e-06 -1.1983073e-06 -1.3154492e-06
10.597558 -8.7126316e-06 -1.1692012e-07 -1.3140233e-06 1.1971032e-06 -1.1971032e-06 -1.3140233e-06
10.602677 -8.7040187e-06 -1.1669867e-07 -1.3125996e-06 1.1959009e-06 -1.1959009e-06 -1.3125996e-06
10.607796 -8.6954184e-06 -1.1647759e-07 -1.311178e-06 1.1947004e-06 -1.1947004e-06 -1.311178e-06
10.612915 -8.6868306e-06 -1.1625689e-07 -1.3097586e-06 1.1935017e-06 -1.1935017e-06 -1.3097586e-06
10.618034 -8.6782553e-06 -1.1603656e-07 -1.3083412e-06 1.1923047e-06 -1.1923047e-06 -1.3083412e-06
10.623153 -8.6696925e-06 -1.158166e-07 -1.306926e-06 1.1911094e-06 -1.1911094e-06 -1.306926e-06
10.628272 -8.6611422e-06 -1.1559701e-07 -1.305513e-06 1.189916e-06 -1.189916e-06 -1.305513e-06
10.633391 -8.6526043e-06 -1.1537778e-07 -1.304102e-06 1.1887242e-06 -1.1887242e-06 -1.304102e-06
10.638511 -8.6440789e-06 -1.1515893e-07 -1.3026931e-06 1.1875342e-06 -1.1875342e-06 -1.3026931e-06
10.64363 -8.6355658e-06 -1.1494044e-07 -1.3012864e-06 1.1863459e-06 -1.1863459e-06 -1.3012864e-06
10.648749 -8.6270651e-06 -1.1472232e-07 -1.2998817e-06 1.1851594e-06 -1.1851594e-06 -1.2998817e-06
10.653868 -8.6185768e-06 -1.1450457e-07 -1.2984792e-06 1.1839746e-06 -1.1839746e-06 -1.2984792e-06
10.658987 -8.6101007e-06 -1.1428718e-07 -1.2970787e-06 1.1827915e-06 -1.1827915e-06 -1.2970787e-06
10.664106 -8.601637e-06 -1.1407016e-07 -1.2956803e-06 1.1816102e-06 -1.1816102e-06 -1.2956803e-06
10.669225 -8.5931856e-06 -1.138535e-07 -1.2942841e-06 1.1804306e-06 -1.1804306e-06 -1.2942841e-06
10.674344 -8.5847464e-06 -1.136372e-07 -1.2928899e-06 1.1792527e-06 -1.1792527e-06 -1.2928899e-06
10.679463 -8.5763194e-06 -1.1342127e-07 -1.2914977e-06 1.1780765e-06 -1.1780765e-06 -1.2914977e-06
10.684583 -8.5679046e-06 -1.1320569e-07 -1.2901077e-06 1.176902e-06 -1.176902e-06 -1.2901077e-06
10.689702 -8.5595021e-06 -1.1299048e-07 -1.2887197e-06 1.1757292e-06 -1.1757292e-06 -1.2887197e-06
10.694821 -8.5511117e-06 -1.1277563e-07 -1.2873338e-06 1.1745582e-06 -1.1745582e-06 -1.2873338e-06
10.69994 -8.5427335e-06 -1.1256114e-07 -1.28595e-06 1.1733889e-06 -1.1733889e-06 -1.28595e-06
10.705059 -8.5343674e-06 -1.12347e-07 -1.2845683e-06 1.1722213e-06 -1.1722213e-06 -1.2845683e-06
10.710178 -8.5260134e-06 -1.1213323e-07 -1.2831885e-06 1.1710553e-06 -1.1710553e-06 -1.2831885e-06
10.715297 -8.5176714e-06 -1.1191981e-07 -1.2818109e-06 1.1698911e-06 -1.1698911e-06 -1.2818109e-06
10.720416 -8.5093415e-06 -1.1170675e-07 -1.2804353e-06 1.1687285e-06 -1.1687285e-06 -1.2804353e-06
10.725536 -8.5010236e-06 -1.1149404e-07 -1.2790617e-06 1.1675677e-06 -1.1675677e-06 -1.2790617e-06
10.730655 -8.4927176e-06 -1.1128169e-07 -1.2776902e-06 1.1664085e-06 -1.1664085e-06 -1.2776902e-06
10.735774 -8.4844237e-06 -1.1106969e-07 -1.2763206e-06 1.165251e-06 -1.165251e-06 -1.2763206e-06
10.740893 -8.4761613e-06 -1.1086191e-07 -1.2749649e-06 1.164103e-06 -1.164103e-06 -1.2749649e-06
10.746012 -8.4679116e-06 -1.1065467e-07 -1.2736117e-06 1.162957e-06 -1.162957e-06 -1.2736117e-06
10.751131 -8.4596739e-06 -1.1044776e-07 -1.2722605e-06 1.1618127e-06 -1.1618127e-06 -1.2722605e-06
10.75625 -8.4514479e-06 -1.102412e-07 -1.2709112e-06 1.16067e-06 -1.16067e-06 -1.2709112e-06
10.761369 -8.4432338e-06 -1.1003498e-07 -1.269564e-06 1.159529e-06 -1.159529e-06 -1.269564e-06
10.766488 -8.4350315e-06 -1.0982911e-07 -1.2682188e-06 1.1583896e-06 -1.1583896e-06 -1.2682188e-06
10.771608 -8.4268409e-06 -1.0962357e-07 -1.2668755e-06 1.1572519e-06 -1.1572519e-06 -1.2668755e-06
10.776727 -8.4186622e-06 -1.0941838e-07 -1.2655342e-06 1.1561158e-06 -1.1561158e-06 -1.2655342e-06
10.781846 -8.4104951e-06 -1.0921353e-07 -1.2641949e-06 1.1549814e-06 -1.1549814e-06 -1.2641949e-06
10.786965 -8.4023404e-06 -1.0900915e-07 -1.262858e-06 1.1538488e-06 -1.1538488e-06 -1.262858e-06
10.792084 -8.3942005e-06 -1.0880572e-07 -1.2615248e-06 1.1527191e-06 -1.1527191e-06 -1.2615248e-06
10.797203 -8.3860722e-06 -1.0860262e-07 -1.2601936e-06 1.151591e-06 -1.151591e-06 -1.2601936e-06
10.802322 -8.3779555e-06 -1.0839986e-07 -1.2588644e-06 1.1504645e-06 -1.1504645e-06 -1.2588644e-06
10.807441 -8.3698504e-06 -1.0819743e-07 -1.2575371e-06 1.1493397e-06 -1.1493397e-06 -1.2575371e-06
10.812561 -8.3617569e-06 -1.0799534e-07 -1.2562118e-06 1.1482165e-06 -1.1482165e-06 -1.2562118e-06
10.81768 -8.353675e-06 -1.0779359e-07 -1.2548884e-06 1.1470948e-06 -1.1470948e-06 -1.2548884e-06
10.822799 -8.3456046e-06 -1.0759216e-07 -1.253567e-06 1.1459748e-06 -1.1459748e-06 -1.253567e-06
10.827918 -8.3375458e-06 -1.0739107e-07 -1.2522475e-06 1.1448564e-06 -1.1448564e-06 -1.2522475e-06
10.833037 -8.3294985e-06 -1.0719031e-07 -1.2509299e-06 1.1437396e-06 -1.1437396e-06 -1.2509299e-06
10.838156 -8.3214626e-06 -1.0698989e-07 -1.2496142e-06 1.1426244e-06 -1.1426244e-06 -1.2496142e-06
10.843275 -8.3134383e-06 -1.0678979e-07 -1.2483006e-06 1.1415108e-06 -1.1415108e-06 -1.2483006e-06
10.848394 -8.3054254e-06 -1.0659002e-07 -1.2469888e-06 1.1403988e-06 -1.1403988e-06 -1.2469888e-06
10.853514 -8.2974239e-06 -1.0639059e-07 -1.2456789e-06 1.1392883e-06 -1.1392883e-06 -1.2456789e-06
10.858633 -8.2894338e-06 -1.0619148e-07 -1.244371e-06 1.1381795e-06 -1.1381795e-06 -1.244371e-06
10.863752 -8.281455e-06 -1.059927e-07 -1.243065e-06 1.1370723e-06 -1.1370723e-06 -1.243065e-06
10.868871 -8.2734877e-06 -1.0579425e-07 -1.2417609e-06 1.1359666e-06 -1.1359666e-06 -1.2417609e-06
10.87399 -8.2655316e-06 -1.0559612e-07 -1.2404587e-06 1.1348625e-06 -1.1348625e-06 -1.2404587e-06
10.879109 -8.2575869e-06 -1.0539832e-07 -1.2391583e-06 1.13376e-06 -1.13376e-06 -1.2391583e-06
10.884228 -8.2496534e-06 -1.0520084e-07 -1.2378599e-06 1.1326591e-06 -1.1326591e-06 -1.2378599e-06
10.889347 -8.2417359e-06 -1.0500477e-07 -1.2365663e-06 1.1315615e-06 -1.1315615e-06 -1.2365663e-06
10.894466 -8.2338321e-06 -1.0480958e-07 -1.235276e-06 1.1304665e-06 -1.1304665e-06 -1.235276e-06
10.899586 -8.2259395e-06 -1.0461472e-07 -1.2339877e-06 1.129373e-06 -1.129373e-06 -1.2339877e-06
10.904705 -8.2180581e-06 -1.0442018e-07 -1.2327012e-06 1.128281e-06 -1.128281e-06 -1.2327012e-06
10.909824 -8.2101878e-06 -1.0422595e-07 -1.2314166e-06 1.1271906e-06 -1.1271906e-06 -1.2314166e-06
10.914943 -8.2023287e-06 -1.0403204e-07 -1.2301338e-06 1.1261018e-06 -1.1261018e-06 -1.2301338e-06
10.920062 -8.1944807e-06 -1.0383845e-07 -1.2288529e-06 1.1250145e-06 -1.1250145e-06 -1.2288529e-06
10.925181 -8.1866439e-06 -1.0364518e-07 -1.2275739e-06 1.1239287e-06 -1.1239287e-06 -1.2275739e-06
10.9303 -8.1788181e-06 -1.0345223e-07 -1.2262967e-06 1.1228445e-06 -1.1228445e-06 -1.2262967e-06
10.935419 -8.1710033e-06 -1.0325959e-07 -1.2250214e-06 1.1217618e-06 -1.1217618e-06 -1.2250214e-06
10.940539 -8.1632105e-06 -1.0306974e-07 -1.2237546e-06 1.1206849e-06 -1.1206849e-06 -1.2237546e-06
10.945658 -8.1554301e-06 -1.0288053e-07 -1.2224905e-06 1.11961e-06 -1.11961e-06 -1.2224905e-06
10.950777 -8.1476606e-06 -1.0269162e-07 -1.2212282e-06 1.1185366e-06 -1.1185366e-06 -1.2212282e-06
10.955896 -8.1399021e-06 -1.0250302e-07 -1.2199678e-06 1.1174647e-06 -1.1174647e-06 -1.2199678e-06
10.961015 -8.1321545e-06 -1.0231472e-07 -1.2187091e-06 1.1163944e-06 -1.1163944e-06 -1.2187091e-06
10.966134 -8.1244179e-06 -1.0212674e-07 -1.2174523e-06 1.1153256e-06 -1.1153256e-06 -1.2174523e-06
10.971253 -8.1166921e-06 -1.0193906e-07 -1.2161973e-06 1.1142582e-06 -1.1142582e-06 -1.2161973e-06
10.976372 -8.1089772e-06 -1.0175168e-07 -1.2149441e-06 1.1131924e-06 -1.1131924e-06 -1.2149441e-06
10.981491 -8.1012732e-06 -1.0156462e-07 -1.2136927e-06 1.1121281e-06 -1.1121281e-06 -1.2136927e-06
10.986611 -8.09358e-06 -1.0137785e-07 -1.2124431e-06 1.1110653e-06 -1.1110653e-06 -1.2124431e-06
10.99173 -8.0858975e-06 -1.0119139e-07 -1.2111953e-06 1.1100039e-06 -1.1100039e-06 -1.2111953e-06
10.996849 -8.0782259e-06 -1.0100523e-07 -1.2099493e-06 1.1089441e-06 -1.1089441e-06 -1.2099493e-06
11.001968 -8.070565e-06 -1.0081938e-07 -1.2087051e-06 1.1078857e-06 -1.1078857e-06 -1.2087051e-06
11.007087 -8.0629149e-06 -1.0063383e-07 -1.2074626e-06 1.1068288e-06 -1.1068288e-06 -1.2074626e-06
